,f1,f2,f3,v1,v2,v3,profits
83,0.021294104318675497,0.03259655127899871,0.04337453158761625,0.022476612056176043,0.032021960605182066,0.01007674876961916,561317.692695831
84,0.02269484410381499,0.012391978147567907,0.011833118149879057,0.044402934750743486,0.04058761856096326,0.017478180572601695,-431206.33557499177
85,0.037300714012172324,0.040828438171195525,0.005263903992706248,0.02893046484062622,0.007051364997500731,0.04861731239667991,-509019.17889993516
86,0.003327942847758908,0.02972168318782259,0.007308662209634914,0.04514463438151418,0.046094875324960025,0.016608152385172582,-1254417.022997754
87,0.04123320952281707,0.015516733696203723,0.0071935966485571325,0.008456735369142787,0.010588608173315518,0.004500069552254494,-455038.8395092717
88,0.04604852362437251,0.008276586136763908,0.014236004116896779,0.006005531505069217,0.00356522670924227,0.04949115346024368,-444290.7224295698
89,0.007680669759602932,0.0057745031832677485,0.0010574008168220018,0.00370288416845368,0.006627104047570682,0.041362729779536825,-1206041.3449857465
90,0.0027697704582130057,0.008732073546792635,0.0026690966313587697,0.02901201083714716,0.03872086022846662,0.03154560038863275,-1539685.7041879604
91,0.029557190805548562,0.03403572633997532,0.019681522841601413,0.044108753516447406,0.03192337638823703,0.026106254645157548,156642.43115976147
92,0.01589955484760247,0.025226311851111505,0.04375024711173043,0.035637484688064984,0.022369637589605473,0.017303191145236735,-17008.283148421047
93,0.0425565813411103,0.0021737531006395974,0.009074920479826205,0.023382622622510625,0.008485705254928033,0.03982858649013457,-606216.6612872374
94,0.011837243555219801,0.012469378791610593,0.028561632587138636,0.013035189066797232,0.007676577316852374,0.01231761208916134,-695455.7547554786
95,0.020813121285159615,0.0024627059963796996,0.01868070692297858,0.04210350758861199,0.01651006477988657,0.03430249347529501,-342818.6290747182
96,0.026187647435881863,0.005083595145185799,0.041672927689427985,0.04282048153278697,0.003887233346252106,0.03825122025890215,-273579.09557439445
97,0.002598093323255213,0.046242093450903105,0.0049556570789937755,0.015383273318951502,0.010831118209202135,0.03444507262264861,-1216539.4883659678
98,0.04217874757988764,0.045132657196380856,0.04897853402932964,0.04548983113666169,0.01475096043561977,0.028441690269215954,1575743.8402038962
99,0.04010129401367968,0.038973877038566446,0.03212416379977739,0.014491705692474578,0.0277142792863214,0.031093101532717028,582140.3681715167
100,0.038949817728906454,0.006727610420657355,0.026803401797381866,0.03051676943950899,0.031177318482137298,0.006753989610876205,-417635.88801828714
101,0.025711143509520723,0.04287860720612788,0.023139968279675793,0.03467702347933598,0.033737517819011166,0.03412940611084416,294557.60046112665
102,0.019254474805017675,0.031978163561855504,0.013323165875042304,0.003703527636935317,0.02234194212070763,0.020451756602286486,-260979.02971900092
103,0.006988420547697844,0.02389386370118729,0.020844468429744252,0.004335574182159957,0.011118396394840536,0.022048131589901838,-977373.5581526879
104,0.011628497026443686,0.018375590505756403,0.01831962249131237,0.03714531549290411,0.01185310384923316,0.04148749550624558,-647931.5607888547
105,0.016374778220627273,0.01897320398634645,0.03428716727279727,0.027289914286973173,0.038021084259230876,0.023627799166842857,-255371.98012315488
106,0.014843823728564265,0.047442896335767024,0.045817400976908895,0.02495971127111117,0.03098596946898201,0.046398530408291214,647061.486003326
107,0.02404552141500393,0.01641806025023444,0.02677173949150016,0.0245906290706455,0.02643287690541455,0.030099848176376478,-247242.38057334072
108,0.04242802443868123,0.032629367028005105,0.04021959139735387,0.03687575686488629,0.003592516774311716,0.025784371926098604,553496.7238158892
